X,V1,size,expr,time
22202,labels,74100,opart,14030673501
22203,labels,74100,opart,14833811401
22204,labels,74110,opart,14226618201
22205,labels,74110,opart,13898272801
22206,labels,74110,opart,13983108301
22207,labels,74120,opart,14214612902
22208,labels,74120,opart,14412795701
22209,labels,74120,opart,14067849501
22210,labels,74130,opart,14227418201
22211,labels,74130,opart,14177730701
22212,labels,74130,opart,14154964302
22213,labels,74140,opart,14159887501
22214,labels,74140,opart,13988910702
22215,labels,74140,opart,14215221301
22216,labels,74150,opart,14017811301
22217,labels,74150,opart,14152278601
22218,labels,74150,opart,14023213201
22219,labels,74160,opart,14189371301
22220,labels,74160,opart,14187888201
22221,labels,74160,opart,14333859801
22222,labels,74170,opart,14360610002
22223,labels,74170,opart,14329364201
22224,labels,74170,opart,14112306502
22225,labels,74180,opart,14430557501
22226,labels,74180,opart,13490458702
22227,labels,74180,opart,13392386102
22228,labels,74190,opart,13798655201
22229,labels,74190,opart,13801855201
22230,labels,74190,opart,13375570901
22231,labels,74200,opart,13700611301
22232,labels,74200,opart,13605689302
22233,labels,74200,opart,13420361202
22234,labels,74210,opart,13389949102
22235,labels,74210,opart,13276358701
22236,labels,74210,opart,13707909301
22237,labels,74220,opart,13809968701
22238,labels,74220,opart,13582233701
22239,labels,74220,opart,13555795900
22240,labels,74230,opart,13586613002
22241,labels,74230,opart,13571531901
22242,labels,74230,opart,13542008701
22243,labels,74240,opart,18743543301
22244,labels,74240,opart,15596151601
22245,labels,74240,opart,13984123001
22246,labels,74250,opart,13848394400
22247,labels,74250,opart,14291158001
22248,labels,74250,opart,14536096501
22249,labels,74260,opart,14018665801
22250,labels,74260,opart,13753052501
22251,labels,74260,opart,16838021101
22252,labels,74270,opart,14297120300
22253,labels,74270,opart,15086660101
22254,labels,74270,opart,14674063700
22255,labels,74280,opart,16411682401
22256,labels,74280,opart,14168731601
22257,labels,74280,opart,14879421301
22258,labels,74290,opart,15553696202
22259,labels,74290,opart,15788056601
22260,labels,74290,opart,15360870301
22261,labels,74300,opart,15493899300
22262,labels,74300,opart,15494537001
22263,labels,74300,opart,15859137401
22264,labels,74310,opart,15436715300
22265,labels,74310,opart,15855679601
22266,labels,74310,opart,15793318101
22267,labels,74320,opart,16258094801
22268,labels,74320,opart,15354043801
22269,labels,74320,opart,15636432801
22270,labels,74330,opart,15580412001
22271,labels,74330,opart,15343823101
22272,labels,74330,opart,15437482202
22273,labels,74340,opart,16236532801
22274,labels,74340,opart,15519114300
22275,labels,74340,opart,15779893301
22276,labels,74350,opart,15593360901
22277,labels,74350,opart,14928195101
22278,labels,74350,opart,17161463901
22279,labels,74360,opart,16541618201
22280,labels,74360,opart,14943896701
22281,labels,74360,opart,14222266101
22282,labels,74370,opart,14009243602
22283,labels,74370,opart,13383859201
22284,labels,74370,opart,13703314601
22285,labels,74380,opart,14050755201
22286,labels,74380,opart,13587365001
22287,labels,74380,opart,13675606601
22288,labels,74390,opart,13801488501
22289,labels,74390,opart,13669946801
22290,labels,74390,opart,13339189201
22291,labels,74400,opart,13509878602
22292,labels,74400,opart,13603271001
22293,labels,74400,opart,13452262101
22294,labels,74410,opart,13607874301
22295,labels,74410,opart,13602600401
22296,labels,74410,opart,13489566001
22297,labels,74420,opart,14531750001
22298,labels,74420,opart,15060947602
22299,labels,74420,opart,15695628001
22300,labels,74430,opart,15703434501
22301,labels,74430,opart,16340899601
22302,labels,74430,opart,16561409101
22303,labels,74440,opart,14771995101
22304,labels,74440,opart,14847979701
22305,labels,74440,opart,15868709601
22306,labels,74450,opart,15296281901
22307,labels,74450,opart,14819758901
22308,labels,74450,opart,15160491501
22309,labels,74460,opart,15710746602
22310,labels,74460,opart,16037036400
22311,labels,74460,opart,16041220300
22312,labels,74470,opart,15595804902
22313,labels,74470,opart,15771985800
22314,labels,74470,opart,15900999701
22315,labels,74480,opart,16048614301
22316,labels,74480,opart,15985665002
22317,labels,74480,opart,16122589501
22318,labels,74490,opart,16127772401
22319,labels,74490,opart,16101335901
22320,labels,74490,opart,15925763401
22321,labels,74500,opart,16167331600
22322,labels,74500,opart,15948623701
22323,labels,74500,opart,15848647501
22324,labels,74510,opart,15962636102
22325,labels,74510,opart,15468934702
22326,labels,74510,opart,14300921701
22327,labels,74520,opart,14266621002
22328,labels,74520,opart,15538586101
22329,labels,74520,opart,15373258601
22330,labels,74530,opart,14270728401
22331,labels,74530,opart,14348989702
22332,labels,74530,opart,14390453401
22333,labels,74540,opart,15573709001
22334,labels,74540,opart,15832573301
22335,labels,74540,opart,15940449601
22336,labels,74550,opart,15679670801
22337,labels,74550,opart,15907512501
22338,labels,74550,opart,15780443401
22339,labels,74560,opart,15671810601
22340,labels,74560,opart,15934992001
22341,labels,74560,opart,16011062901
22342,labels,74570,opart,15688227202
22343,labels,74570,opart,15671894500
22344,labels,74570,opart,16018683001
22345,labels,74580,opart,15767874502
22346,labels,74580,opart,16134836802
22347,labels,74580,opart,15962574802
22348,labels,74590,opart,16190386700
22349,labels,74590,opart,15582207201
22350,labels,74590,opart,15992528001
22351,labels,74600,opart,19811034101
22352,labels,74600,opart,21453352701
22353,labels,74600,opart,18273581201
22354,labels,74610,opart,16090385302
22355,labels,74610,opart,16153690001
22356,labels,74610,opart,16279540501
22357,labels,74620,opart,20516019101
22358,labels,74620,opart,16201682200
22359,labels,74620,opart,16181302801
22360,labels,74630,opart,15997666001
22361,labels,74630,opart,16408050201
22362,labels,74630,opart,16890602100
22363,labels,74640,opart,15811881901
22364,labels,74640,opart,15910965401
22365,labels,74640,opart,15915400002
22366,labels,74650,opart,17842379701
22367,labels,74650,opart,17588549001
22368,labels,74650,opart,15735607900
22369,labels,74660,opart,14656032401
22370,labels,74660,opart,14271516801
22371,labels,74660,opart,14260579501
22372,labels,74670,opart,13783911901
22373,labels,74670,opart,14069375201
22374,labels,74670,opart,14068163501
22375,labels,74680,opart,14114003100
22376,labels,74680,opart,14131309702
22377,labels,74680,opart,14153903400
22378,labels,74690,opart,14159088602
22379,labels,74690,opart,14342553901
22380,labels,74690,opart,14007838201
22381,labels,74700,opart,14396014601
22382,labels,74700,opart,14212469401
22383,labels,74700,opart,14303681301
22384,labels,74710,opart,14091088802
22385,labels,74710,opart,14411984101
22386,labels,74710,opart,14178201101
22387,labels,74720,opart,14136579500
22388,labels,74720,opart,13947056402
22389,labels,74720,opart,14161518500
22390,labels,74730,opart,14293633500
22391,labels,74730,opart,14093437601
22392,labels,74730,opart,14057057001
22393,labels,74740,opart,13726148101
22394,labels,74740,opart,13858088400
22395,labels,74740,opart,13890405102
22396,labels,74750,opart,14093616600
22397,labels,74750,opart,13990018401
22398,labels,74750,opart,14045517202
22399,labels,74760,opart,13864946701
22400,labels,74760,opart,13916670001
22401,labels,74760,opart,14016940701
22402,labels,74770,opart,13880275800
22403,labels,74770,opart,13986254301
22404,labels,74770,opart,13953224601
22405,labels,74780,opart,14016618301
22406,labels,74780,opart,14266204101
22407,labels,74780,opart,14205205802
22408,labels,74790,opart,13926225201
22409,labels,74790,opart,13888626901
22410,labels,74790,opart,13866525001
22411,labels,74800,opart,14021238200
22412,labels,74800,opart,13988820800
22413,labels,74800,opart,13959274002
22414,labels,74810,opart,14038356601
22415,labels,74810,opart,13999230701
22416,labels,74810,opart,14039478101
22417,labels,74820,opart,13959870202
22418,labels,74820,opart,13909937601
22419,labels,74820,opart,13932022401
22420,labels,74830,opart,13944262901
22421,labels,74830,opart,14101364600
22422,labels,74830,opart,13836632701
22423,labels,74840,opart,14075959901
22424,labels,74840,opart,13926293901
22425,labels,74840,opart,13975488601
22426,labels,74850,opart,13960505801
22427,labels,74850,opart,14150380001
22428,labels,74850,opart,14237246900
22429,labels,74860,opart,14180209901
22430,labels,74860,opart,14467160901
22431,labels,74860,opart,14306689901
22432,labels,74870,opart,14110050701
22433,labels,74870,opart,14026851101
22434,labels,74870,opart,14392000101
22435,labels,74880,opart,14163159800
22436,labels,74880,opart,14409706902
22437,labels,74880,opart,14134090901
22438,labels,74890,opart,14107632601
22439,labels,74890,opart,14274258000
22440,labels,74890,opart,15381301601
22441,labels,74900,opart,14206567501
22442,labels,74900,opart,14358265601
22443,labels,74900,opart,14245282401
22444,labels,74910,opart,14192726101
22445,labels,74910,opart,14868484801
22446,labels,74910,opart,13958436600
22447,labels,74920,opart,14279094001
22448,labels,74920,opart,14421194100
22449,labels,74920,opart,14152646301
22450,labels,74930,opart,14219847100
22451,labels,74930,opart,14239165900
22452,labels,74930,opart,14134626300
22453,labels,74940,opart,14685710802
22454,labels,74940,opart,14801531901
22455,labels,74940,opart,14234373201
22456,labels,74950,opart,14686199101
22457,labels,74950,opart,14606965501
22458,labels,74950,opart,15649437001
22459,labels,74960,opart,14732474301
22460,labels,74960,opart,14426783502
22461,labels,74960,opart,14344792201
22462,labels,74970,opart,14696790401
22463,labels,74970,opart,14549098701
22464,labels,74970,opart,14627883301
22465,labels,74980,opart,14604694401
22466,labels,74980,opart,14415796001
22467,labels,74980,opart,14845254201
22468,labels,74990,opart,14925584501
22469,labels,74990,opart,16099303901
22470,labels,74990,opart,14430120001
22471,labels,75000,opart,14521590701
22472,labels,75000,opart,14676899600
22473,labels,75000,opart,14575099001
22474,labels,75010,opart,14470498201
22475,labels,75010,opart,13995133101
22476,labels,75010,opart,14506924601
22477,labels,75020,opart,14118691700
22478,labels,75020,opart,14733201701
22479,labels,75020,opart,14486643401
22480,labels,75030,opart,15346099000
22481,labels,75030,opart,15068685100
22482,labels,75030,opart,14513466601
22483,labels,75040,opart,14282542501
22484,labels,75040,opart,14127495701
22485,labels,75040,opart,14332528402
22486,labels,75050,opart,14332826801
22487,labels,75050,opart,14412462701
22488,labels,75050,opart,14455960501
22489,labels,75060,opart,14423815201
22490,labels,75060,opart,14156274401
22491,labels,75060,opart,14239925601
22492,labels,75070,opart,15391348701
22493,labels,75070,opart,14911759401
22494,labels,75070,opart,14549445401
22495,labels,75080,opart,14990988601
22496,labels,75080,opart,14747970901
22497,labels,75080,opart,14290352001
22498,labels,75090,opart,14352474700
22499,labels,75090,opart,14245549900
22500,labels,75090,opart,14175835101
22501,labels,75100,opart,14107844401
22502,labels,75100,opart,13982867201
22503,labels,75100,opart,13969066701
22504,labels,75110,opart,14130448402
22505,labels,75110,opart,13968362201
22506,labels,75110,opart,14173803001
22507,labels,75120,opart,14124085201
22508,labels,75120,opart,14140337701
22509,labels,75120,opart,14126343400
22510,labels,75130,opart,14146389401
22511,labels,75130,opart,14908449901
22512,labels,75130,opart,14643526100
22513,labels,75140,opart,13848235602
22514,labels,75140,opart,13727701201
22515,labels,75140,opart,13599515101
22516,labels,75150,opart,13676110501
22517,labels,75150,opart,13846691801
22518,labels,75150,opart,13839833701
22519,labels,75160,opart,13793327902
22520,labels,75160,opart,13721406002
22521,labels,75160,opart,13868339100
22522,labels,75170,opart,13768909301
22523,labels,75170,opart,13747647701
22524,labels,75170,opart,13723669101
22525,labels,75180,opart,13825745302
22526,labels,75180,opart,13836520900
22527,labels,75180,opart,13724020501
22528,labels,75190,opart,14059129001
22529,labels,75190,opart,15773612301
22530,labels,75190,opart,16568634501
22531,labels,75200,opart,15602528601
22532,labels,75200,opart,15171512201
22533,labels,75200,opart,17778762102
22534,labels,75210,opart,16006942802
22535,labels,75210,opart,16004466201
22536,labels,75210,opart,16180847002
22537,labels,75220,opart,16261522801
22538,labels,75220,opart,16112706001
22539,labels,75220,opart,16180665901
22540,labels,75230,opart,16217908801
22541,labels,75230,opart,16129931701
22542,labels,75230,opart,16224354701
22543,labels,75240,opart,16217979300
22544,labels,75240,opart,16495782801
22545,labels,75240,opart,16084844602
22546,labels,75250,opart,15988467202
22547,labels,75250,opart,16300176601
22548,labels,75250,opart,15599755602
22549,labels,75260,opart,16016278501
22550,labels,75260,opart,16245089900
22551,labels,75260,opart,16345046901
22552,labels,75270,opart,15940881401
22553,labels,75270,opart,16319839501
22554,labels,75270,opart,16279789902
22555,labels,75280,opart,16136381601
22556,labels,75280,opart,16210079601
22557,labels,75280,opart,16411570601
22558,labels,75290,opart,15263274001
22559,labels,75290,opart,13946911001
22560,labels,75290,opart,13684744701
22561,labels,75300,opart,13941957201
22562,labels,75300,opart,14151370901
22563,labels,75300,opart,13899329201
22564,labels,75310,opart,13759445100
22565,labels,75310,opart,13864023702
22566,labels,75310,opart,13782220301
22567,labels,75320,opart,13824912401
22568,labels,75320,opart,13882660401
22569,labels,75320,opart,13655413201
22570,labels,75330,opart,13722780102
22571,labels,75330,opart,13903934501
22572,labels,75330,opart,14197861701
22573,labels,75340,opart,13862017201
22574,labels,75340,opart,13899555201
22575,labels,75340,opart,13869480501
22576,labels,75350,opart,13986424501
22577,labels,75350,opart,13860363001
22578,labels,75350,opart,13926186701
22579,labels,75360,opart,13969400802
22580,labels,75360,opart,13709379101
22581,labels,75360,opart,13785001602
22582,labels,75370,opart,13786368601
22583,labels,75370,opart,14000048200
22584,labels,75370,opart,14026003100
22585,labels,75380,opart,13965027501
22586,labels,75380,opart,13924303200
22587,labels,75380,opart,13856885601
22588,labels,75390,opart,13868533201
22589,labels,75390,opart,13743740001
22590,labels,75390,opart,13969645601
22591,labels,75400,opart,14405923800
22592,labels,75400,opart,14064949201
22593,labels,75400,opart,14168949300
22594,labels,75410,opart,13858468701
22595,labels,75410,opart,13940895001
22596,labels,75410,opart,14268286401
22597,labels,75420,opart,13947119001
22598,labels,75420,opart,14352636401
22599,labels,75420,opart,17356550902
22600,labels,75430,opart,15099222301
22601,labels,75430,opart,15513840100
22602,labels,75430,opart,15191584000
22603,labels,75440,opart,14615514801
22604,labels,75440,opart,14355136700
22605,labels,75440,opart,14955967201
22606,labels,75450,opart,16999384901
22607,labels,75450,opart,14369800901
22608,labels,75450,opart,14483497101
22609,labels,75460,opart,14585005701
22610,labels,75460,opart,14777317901
22611,labels,75460,opart,14662937101
22612,labels,75470,opart,14380735900
22613,labels,75470,opart,14175592101
22614,labels,75470,opart,14067241201
22615,labels,75480,opart,14338154601
22616,labels,75480,opart,14280408401
22617,labels,75480,opart,14359094301
22618,labels,75490,opart,16123137800
22619,labels,75490,opart,14625373600
22620,labels,75490,opart,14667187701
22621,labels,75500,opart,14069181702
22622,labels,75500,opart,14419152401
22623,labels,75500,opart,14399230501
22624,labels,75510,opart,14179404101
22625,labels,75510,opart,14361107001
22626,labels,75510,opart,13896874601
22627,labels,75520,opart,14310667000
22628,labels,75520,opart,14035085201
22629,labels,75520,opart,14269861302
22630,labels,75530,opart,14141262401
22631,labels,75530,opart,13971166502
22632,labels,75530,opart,14079288701
22633,labels,75540,opart,13948571901
22634,labels,75540,opart,14080671501
22635,labels,75540,opart,13978182901
22636,labels,75550,opart,14273961901
22637,labels,75550,opart,14846536801
22638,labels,75550,opart,14357783501
22639,labels,75560,opart,14077521701
22640,labels,75560,opart,13985922201
22641,labels,75560,opart,14096828200
22642,labels,75570,opart,14261728501
22643,labels,75570,opart,14285612301
22644,labels,75570,opart,14032626901
22645,labels,75580,opart,13973409000
22646,labels,75580,opart,14123087201
22647,labels,75580,opart,13790129101
22648,labels,75590,opart,14225414601
22649,labels,75590,opart,14248267301
22650,labels,75590,opart,14576427301
22651,labels,75600,opart,14229950401
22652,labels,75600,opart,13909908201
22653,labels,75600,opart,14606630201
22654,labels,75610,opart,14152162400
22655,labels,75610,opart,14045525600
22656,labels,75610,opart,14068746501
22657,labels,75620,opart,14221744301
22658,labels,75620,opart,14122719401
22659,labels,75620,opart,14076890602
22660,labels,75630,opart,14294791400
22661,labels,75630,opart,14028539801
22662,labels,75630,opart,14103515101
22663,labels,75640,opart,13952832502
22664,labels,75640,opart,13981719301
22665,labels,75640,opart,13997386400
22666,labels,75650,opart,13677875600
22667,labels,75650,opart,13842582000
22668,labels,75650,opart,14738482200
22669,labels,75660,opart,16725426301
22670,labels,75660,opart,15121657301
22671,labels,75660,opart,15092089901
22672,labels,75670,opart,15071239301
22673,labels,75670,opart,14625344902
22674,labels,75670,opart,14692304601
22675,labels,75680,opart,15195076001
22676,labels,75680,opart,14696733501
22677,labels,75680,opart,14488840101
22678,labels,75690,opart,14771017400
22679,labels,75690,opart,14714925401
22680,labels,75690,opart,14562426501
22681,labels,75700,opart,14640605301
22682,labels,75700,opart,14465274100
22683,labels,75700,opart,14470866100
22684,labels,75710,opart,14609277801
22685,labels,75710,opart,14531549601
22686,labels,75710,opart,14454904801
22687,labels,75720,opart,14316709001
22688,labels,75720,opart,14551223900
22689,labels,75720,opart,14590714901
22690,labels,75730,opart,14952451802
22691,labels,75730,opart,15176194601
22692,labels,75730,opart,15902134902
22693,labels,75740,opart,16562367201
22694,labels,75740,opart,15807831701
22695,labels,75740,opart,14538582702
22696,labels,75750,opart,14462295302
22697,labels,75750,opart,14810654801
22698,labels,75750,opart,14325400101
22699,labels,75760,opart,14490242501
22700,labels,75760,opart,14205042701
22701,labels,75760,opart,14206074101
22702,labels,75770,opart,13948600301
22703,labels,75770,opart,14993592301
22704,labels,75770,opart,15185730301
22705,labels,75780,opart,14328265202
22706,labels,75780,opart,15266289201
22707,labels,75780,opart,14671564702
22708,labels,75790,opart,14497152901
22709,labels,75790,opart,14616391201
22710,labels,75790,opart,15175472901
22711,labels,75800,opart,14465305302
22712,labels,75800,opart,14372135201
22713,labels,75800,opart,14234126601
22714,labels,75810,opart,14701789901
22715,labels,75810,opart,14126376801
22716,labels,75810,opart,15051199901
22717,labels,75820,opart,14826342601
22718,labels,75820,opart,15020390101
22719,labels,75820,opart,14315950601
22720,labels,75830,opart,14470298801
22721,labels,75830,opart,14169578601
22722,labels,75830,opart,14285439502
22723,labels,75840,opart,14118017401
22724,labels,75840,opart,14734151301
22725,labels,75840,opart,14093080301
22726,labels,75850,opart,14396272802
22727,labels,75850,opart,14542366700
22728,labels,75850,opart,14511025301
22729,labels,75860,opart,14029282201
22730,labels,75860,opart,13981942901
22731,labels,75860,opart,14123842201
22732,labels,75870,opart,14121650301
22733,labels,75870,opart,14150077901
22734,labels,75870,opart,14336214102
22735,labels,75880,opart,14465079200
22736,labels,75880,opart,14218656401
22737,labels,75880,opart,14194463801
22738,labels,75890,opart,14336799901
22739,labels,75890,opart,14754293200
22740,labels,75890,opart,16465219801
22741,labels,75900,opart,17047224302
22742,labels,75900,opart,15473090800
22743,labels,75900,opart,16559617401
22744,labels,75910,opart,16946041401
22745,labels,75910,opart,17033615801
22746,labels,75910,opart,17162147201
22747,labels,75920,opart,17159863401
22748,labels,75920,opart,17061575100
22749,labels,75920,opart,17122316401
22750,labels,75930,opart,17231406801
22751,labels,75930,opart,17114063701
22752,labels,75930,opart,17118780201
22753,labels,75940,opart,17189969201
22754,labels,75940,opart,17166519001
22755,labels,75940,opart,17126042201
22756,labels,75950,opart,17295940901
22757,labels,75950,opart,16036126301
22758,labels,75950,opart,15258390901
22759,labels,75960,opart,15035944100
22760,labels,75960,opart,15171100501
22761,labels,75960,opart,15148291401
22762,labels,75970,opart,15326751701
22763,labels,75970,opart,14013016802
22764,labels,75970,opart,14401649701
22765,labels,75980,opart,13945585301
22766,labels,75980,opart,14223437101
22767,labels,75980,opart,14572729101
22768,labels,75990,opart,13893718401
22769,labels,75990,opart,14468829301
22770,labels,75990,opart,16522897400
22771,labels,76000,opart,15057830801
22772,labels,76000,opart,14993113402
22773,labels,76000,opart,15567018501
22774,labels,76010,opart,15176324802
22775,labels,76010,opart,15274467400
22776,labels,76010,opart,16419657901
22777,labels,76020,opart,14758795101
22778,labels,76020,opart,14725757501
22779,labels,76020,opart,15859476701
22780,labels,76030,opart,16620615800
22781,labels,76030,opart,16700666101
22782,labels,76030,opart,14925619301
22783,labels,76040,opart,14329867601
22784,labels,76040,opart,14469827502
22785,labels,76040,opart,14549690901
22786,labels,76050,opart,14619036902
22787,labels,76050,opart,14331760401
22788,labels,76050,opart,14319786301
22789,labels,76060,opart,14232070801
22790,labels,76060,opart,16135839901
22791,labels,76060,opart,18024421101
22792,labels,76070,opart,16241192901
22793,labels,76070,opart,14941033600
22794,labels,76070,opart,15628685001
22795,labels,76080,opart,17078701700
22796,labels,76080,opart,14912997901
22797,labels,76080,opart,14836159901
22798,labels,76090,opart,14740154800
22799,labels,76090,opart,14531049702
22800,labels,76090,opart,14274043300
22801,labels,76100,opart,14401642401
22802,labels,76100,opart,14826814801
22803,labels,76100,opart,14840223201
22804,labels,76110,opart,14816678802
22805,labels,76110,opart,15273559201
22806,labels,76110,opart,14924440502
22807,labels,76120,opart,14910509001
22808,labels,76120,opart,14721572101
22809,labels,76120,opart,14539906801
22810,labels,76130,opart,14480501801
22811,labels,76130,opart,14819504200
22812,labels,76130,opart,14602705700
22813,labels,76140,opart,14773776601
22814,labels,76140,opart,14743835200
22815,labels,76140,opart,14987252000
22816,labels,76150,opart,19881076201
22817,labels,76150,opart,20322293301
22818,labels,76150,opart,20138463301
22819,labels,76160,opart,20030592800
22820,labels,76160,opart,20326198001
22821,labels,76160,opart,20189461901
22822,labels,76170,opart,20087861101
22823,labels,76170,opart,20249629400
22824,labels,76170,opart,20033566700
22825,labels,76180,opart,20115322701
22826,labels,76180,opart,19966054801
22827,labels,76180,opart,21118186000
22828,labels,76190,opart,19991859701
22829,labels,76190,opart,20365550400
22830,labels,76190,opart,20005435400
22831,labels,76200,opart,19917159302
22832,labels,76200,opart,20270205901
22833,labels,76200,opart,19887630301
22834,labels,76210,opart,19757420401
22835,labels,76210,opart,19913810101
22836,labels,76210,opart,20098220201
22837,labels,76220,opart,19726370402
22838,labels,76220,opart,19956655201
22839,labels,76220,opart,20091115301
22840,labels,76230,opart,19950526501
22841,labels,76230,opart,22196002801
22842,labels,76230,opart,20097659501
22843,labels,76240,opart,20140562301
22844,labels,76240,opart,20147462501
22845,labels,76240,opart,20832757001
22846,labels,76250,opart,19898790901
22847,labels,76250,opart,19820685201
22848,labels,76250,opart,19704861901
22849,labels,76260,opart,19877062101
22850,labels,76260,opart,20212238901
22851,labels,76260,opart,20140995801
22852,labels,76270,opart,19989240801
22853,labels,76270,opart,20067180000
22854,labels,76270,opart,20158928101
22855,labels,76280,opart,20028761401
22856,labels,76280,opart,20520603701
22857,labels,76280,opart,19940670602
22858,labels,76290,opart,19884586900
22859,labels,76290,opart,19947407402
22860,labels,76290,opart,19873414700
22861,labels,76300,opart,19770104201
22862,labels,76300,opart,19894265201
22863,labels,76300,opart,19752708701
22864,labels,76310,opart,19779756401
22865,labels,76310,opart,20404189900
22866,labels,76310,opart,19799192702
22867,labels,76320,opart,19801605701
22868,labels,76320,opart,19934838801
22869,labels,76320,opart,19818839102
22870,labels,76330,opart,20014896801
22871,labels,76330,opart,20301786902
22872,labels,76330,opart,19749870200
22873,labels,76340,opart,19786945501
22874,labels,76340,opart,19644926402
22875,labels,76340,opart,19701660002
22876,labels,76350,opart,19909416701
22877,labels,76350,opart,20643397702
22878,labels,76350,opart,19844680701
22879,labels,76360,opart,19671626502
22880,labels,76360,opart,19716408000
22881,labels,76360,opart,19955329000
22882,labels,76370,opart,19807876401
22883,labels,76370,opart,20443292400
22884,labels,76370,opart,19924226300
22885,labels,76380,opart,19864397801
22886,labels,76380,opart,20978472400
22887,labels,76380,opart,19941100900
22888,labels,76390,opart,19687134901
22889,labels,76390,opart,19635923302
22890,labels,76390,opart,19607456600
22891,labels,76400,opart,19570044501
22892,labels,76400,opart,20148753502
22893,labels,76400,opart,19722508702
22894,labels,76410,opart,19575234301
22895,labels,76410,opart,19870559700
22896,labels,76410,opart,19584557001
22897,labels,76420,opart,20044643200
22898,labels,76420,opart,19952161200
22899,labels,76420,opart,19900006501
22900,labels,76430,opart,19919793801
22901,labels,76430,opart,20768730501
22902,labels,76430,opart,19858755001
22903,labels,76440,opart,20182268001
22904,labels,76440,opart,20500916501
22905,labels,76440,opart,20472471601
22906,labels,76450,opart,19972328700
22907,labels,76450,opart,19968820101
22908,labels,76450,opart,20135143600
22909,labels,76460,opart,19877249801
22910,labels,76460,opart,19880819201
22911,labels,76460,opart,19780853700
22912,labels,76470,opart,20083809201
22913,labels,76470,opart,20494183501
22914,labels,76470,opart,20184576002
22915,labels,76480,opart,19904506301
22916,labels,76480,opart,20863074500
22917,labels,76480,opart,19921995301
22918,labels,76490,opart,19956816901
22919,labels,76490,opart,20215158400
22920,labels,76490,opart,20300848002
22921,labels,76500,opart,19997321101
22922,labels,76500,opart,19890875201
22923,labels,76500,opart,19760326301
22924,labels,76510,opart,20163844601
22925,labels,76510,opart,20048670801
22926,labels,76510,opart,20033228301
22927,labels,76520,opart,20241654201
22928,labels,76520,opart,20122076600
22929,labels,76520,opart,19820353102
22930,labels,76530,opart,19830184201
22931,labels,76530,opart,20966766401
22932,labels,76530,opart,20100659500
22933,labels,76540,opart,19799569702
22934,labels,76540,opart,20247895701
22935,labels,76540,opart,20170513900
22936,labels,76550,opart,21188234300
22937,labels,76550,opart,20185361101
22938,labels,76550,opart,20216866201
22939,labels,76560,opart,19977203100
22940,labels,76560,opart,19718584300
22941,labels,76560,opart,20032141101
22942,labels,76570,opart,20026830601
22943,labels,76570,opart,19958076901
22944,labels,76570,opart,20292099301
22945,labels,76580,opart,19922242101
22946,labels,76580,opart,20739318101
22947,labels,76580,opart,19915193701
22948,labels,76590,opart,20086194401
22949,labels,76590,opart,20175193901
22950,labels,76590,opart,19925799701
22951,labels,76600,opart,19980960502
22952,labels,76600,opart,20140526501
22953,labels,76600,opart,20194157801
22954,labels,76610,opart,20062627601
22955,labels,76610,opart,20021731301
22956,labels,76610,opart,20049297201
22957,labels,76620,opart,20101980402
22958,labels,76620,opart,19919780401
22959,labels,76620,opart,20233050401
22960,labels,76630,opart,20625565600
22961,labels,76630,opart,20604683601
22962,labels,76630,opart,20097654301
22963,labels,76640,opart,19911181601
22964,labels,76640,opart,19961495001
22965,labels,76640,opart,20030138502
22966,labels,76650,opart,20020083901
22967,labels,76650,opart,19818640701
22968,labels,76650,opart,19902052901
22969,labels,76660,opart,20192466301
22970,labels,76660,opart,20087986301
22971,labels,76660,opart,20333565401
22972,labels,76670,opart,21162061901
22973,labels,76670,opart,20355877401
22974,labels,76670,opart,20177622401
22975,labels,76680,opart,20880948702
22976,labels,76680,opart,20860971001
22977,labels,76680,opart,20405051402
22978,labels,76690,opart,20546725000
22979,labels,76690,opart,20387469201
22980,labels,76690,opart,20534469700
22981,labels,76700,opart,20280144501
22982,labels,76700,opart,19863102701
22983,labels,76700,opart,20101092401
22984,labels,76710,opart,20422174901
22985,labels,76710,opart,20427351301
22986,labels,76710,opart,20421239701
22987,labels,76720,opart,20042989201
22988,labels,76720,opart,19900949300
22989,labels,76720,opart,19923240800
22990,labels,76730,opart,20694875201
22991,labels,76730,opart,20198826801
22992,labels,76730,opart,20123985201
22993,labels,76740,opart,20195331201
22994,labels,76740,opart,20114256601
22995,labels,76740,opart,20376778701
22996,labels,76750,opart,20215423501
22997,labels,76750,opart,20288679400
22998,labels,76750,opart,20150076401
22999,labels,76760,opart,20225509901
23000,labels,76760,opart,20265371002
23001,labels,76760,opart,20475365201
23002,labels,76770,opart,20206696702
23003,labels,76770,opart,20107569601
23004,labels,76770,opart,20274137201
23005,labels,76780,opart,20876238601
23006,labels,76780,opart,20356486701
23007,labels,76780,opart,20364362900
23008,labels,76790,opart,20630894901
23009,labels,76790,opart,20589999201
23010,labels,76790,opart,20556933702
23011,labels,76800,opart,20420800600
23012,labels,76800,opart,20362743602
23013,labels,76800,opart,20173011801
23014,labels,76810,opart,20170713102
23015,labels,76810,opart,20285576502
23016,labels,76810,opart,20512258801
23017,labels,76820,opart,20299928201
23018,labels,76820,opart,20456185501
23019,labels,76820,opart,21988654402
23020,labels,76830,opart,20908896501
23021,labels,76830,opart,20295802402
23022,labels,76830,opart,20588299601
23023,labels,76840,opart,20475808301
